read:0.5660, augment:0.4544
read:0.3982, augment:0.2165
read:0.3729, augment:0.2139
read:0.3626, augment:0.2134
read:0.3445, augment:0.2525
read:0.3433, augment:0.2317
read:0.3650, augment:0.2289
read:0.3679, augment:0.2151
read:0.3972, augment:0.2174
read:0.4003, augment:0.2112
read:0.3974, augment:0.2167
read:0.3667, augment:0.2322
read:0.3757, augment:0.2263
read:0.4253, augment:0.2100
read:0.3462, augment:0.2213
read:0.3610, augment:0.2208
read:0.3340, augment:0.2146
read:0.3657, augment:0.2098
read:0.4470, augment:0.2367
read:0.3743, augment:0.2379
read:0.3948, augment:0.2143
read:0.3986, augment:0.2186
read:0.3309, augment:0.2160
read:0.3111, augment:0.2160
read:0.3796, augment:0.2441
read:0.3984, augment:0.2353
read:0.4144, augment:0.2141
read:0.3986, augment:0.2203
read:0.3855, augment:0.2179
read:0.3889, augment:0.2201
read:0.3533, augment:0.2196
read:0.4354, augment:0.2308
read:0.3958, augment:0.2344
read:0.4125, augment:0.2143
read:0.3827, augment:0.2298
read:0.4308, augment:0.2294
read:0.3202, augment:0.2279
read:0.4075, augment:0.2394
read:0.4129, augment:0.2344
read:0.4067, augment:0.1779
read:0.3593, augment:0.2129
read:0.3579, augment:0.2110
read:0.4220, augment:0.2143
read:0.3560, augment:0.2191
read:0.4489, augment:0.2310
read:0.3970, augment:0.2255
read:0.3736, augment:0.2143
read:0.3903, augment:0.2279
read:0.3788, augment:0.2341
read:0.4277, augment:0.2177
read:0.4292, augment:0.2394
read:0.4005, augment:0.2356
read:0.4084, augment:0.2201
read:0.3328, augment:0.2153
read:0.3932, augment:0.2186
read:0.3877, augment:0.2193
read:0.3586, augment:0.2203
read:0.4754, augment:0.2472
read:0.4368, augment:0.2379
read:0.4511, augment:0.2208
read:0.3777, augment:0.2153
read:0.4160, augment:0.2191
read:0.3991, augment:0.2167
read:0.4601, augment:0.2356
read:0.4103, augment:0.2420
read:0.3626, augment:0.2165
read:0.3862, augment:0.2208
read:0.3850, augment:0.2155
read:0.3626, augment:0.2191
read:0.3388, augment:0.2651
read:0.4032, augment:0.2294
read:0.3710, augment:0.2153
read:0.3936, augment:0.2172
read:0.3858, augment:0.2122
read:0.3414, augment:0.2131
read:0.4098, augment:0.2143
read:0.4256, augment:0.2277
read:0.4311, augment:0.2275
read:0.3099, augment:0.2165
read:0.4196, augment:0.2110
read:0.3915, augment:0.2282
read:0.4208, augment:0.2158
read:0.3943, augment:0.2370
read:0.3538, augment:0.2289
read:0.3939, augment:0.2203
read:0.3965, augment:0.2406
read:0.4106, augment:0.2251
read:0.3772, augment:0.2348
read:0.3772, augment:0.2685
read:0.4103, augment:0.2422
read:0.3574, augment:0.2534
read:0.3800, augment:0.2191
read:0.3393, augment:0.2294
read:0.4277, augment:0.2301
read:0.3779, augment:0.2189
read:0.4170, augment:0.2418
read:0.4196, augment:0.2356
read:0.3817, augment:0.2325
read:0.4213, augment:0.2151
read:0.4227, augment:0.2201
read:0.4148, augment:0.2198
read:0.4005, augment:0.2270
read:0.3989, augment:0.2351
read:0.3755, augment:0.2193
read:0.3629, augment:0.2160
read:0.4125, augment:0.2153
read:0.3800, augment:0.2465
read:0.4284, augment:0.2468
read:0.4032, augment:0.2391
read:0.4313, augment:0.2460
read:0.3664, augment:0.2196
read:0.3195, augment:0.2165
read:0.3221, augment:0.2141
read:0.3781, augment:0.2182
read:0.3374, augment:0.2582
read:0.4103, augment:0.2360
read:0.4427, augment:0.2129
read:0.3824, augment:0.2205
read:0.4034, augment:0.2196
read:0.3312, augment:0.2213
read:0.3662, augment:0.2120
read:0.3958, augment:0.2449
read:0.4392, augment:0.2427
read:0.3769, augment:0.2105
read:0.4210, augment:0.2189
read:0.3734, augment:0.2198
read:0.3850, augment:0.2182
read:0.4008, augment:0.2401
read:0.4075, augment:0.2341
read:0.4220, augment:0.2155
read:0.3872, augment:0.2124
read:0.3831, augment:0.2205
read:0.3839, augment:0.2117
read:0.3352, augment:0.2272
read:0.4520, augment:0.2441
read:0.4544, augment:0.2303
read:0.4222, augment:0.2153
read:0.3760, augment:0.2143
read:0.3774, augment:0.2136
read:0.3726, augment:0.2201
read:0.4163, augment:0.2398
read:0.3977, augment:0.2377
read:0.3908, augment:0.2093
read:0.3798, augment:0.2089
read:0.4056, augment:0.2155
read:0.3765, augment:0.1764
read:0.3462, augment:0.2549
read:0.4663, augment:0.2446
read:0.4222, augment:0.2105
read:0.3757, augment:0.2124
read:0.4086, augment:0.2127
read:0.3653, augment:0.2134
read:0.4010, augment:0.2141
read:0.4644, augment:0.2344
read:0.4220, augment:0.2463
read:0.3872, augment:0.2213
read:0.3419, augment:0.2165
read:0.4106, augment:0.2134
read:0.3974, augment:0.1817
read:0.3431, augment:0.2589
read:0.3998, augment:0.2394
read:0.4506, augment:0.2227
read:0.4215, augment:0.2329
read:0.4115, augment:0.2141
read:0.3862, augment:0.2308
read:0.3943, augment:0.2563
read:0.3877, augment:0.2389
read:0.3760, augment:0.2329
read:0.4056, augment:0.2179
read:0.3955, augment:0.2158
read:0.3595, augment:0.2139
read:0.3777, augment:0.2091
read:0.4332, augment:0.2463
read:0.4244, augment:0.2377
read:0.4008, augment:0.2141
read:0.3591, augment:0.2153
read:0.3686, augment:0.2193
read:0.4168, augment:0.2298
read:0.3655, augment:0.2196
read:0.4697, augment:0.2396
read:0.3953, augment:0.2196
read:0.4299, augment:0.2337
read:0.3741, augment:0.2308
read:0.3779, augment:0.2391
read:0.4032, augment:0.2396
read:0.4079, augment:0.2339
read:0.4685, augment:0.2618
read:0.3982, augment:0.2189
read:0.3736, augment:0.2100
read:0.3788, augment:0.2220
read:0.3805, augment:0.2131
read:0.4220, augment:0.2449
read:0.4296, augment:0.2370
read:0.4137, augment:0.2198
read:0.3788, augment:0.2186
read:0.4082, augment:0.2115
read:0.3912, augment:0.2089
read:0.3386, augment:0.2761
read:0.4437, augment:0.2415
read:0.4392, augment:0.2177
read:0.4303, augment:0.2284
read:0.4494, augment:0.2296
read:0.4325, augment:0.2196
read:0.4346, augment:0.2320
read:0.4058, augment:0.2372
read:0.4082, augment:0.2327
read:0.3822, augment:0.2327
read:0.3917, augment:0.2294
read:0.4463, augment:0.2346
read:0.4406, augment:0.2553
read:0.4447, augment:0.2418
read:0.4580, augment:0.2182
read:0.3841, augment:0.2234
read:0.4482, augment:0.2313
read:0.4044, augment:0.2325
read:0.3338, augment:0.2451
read:0.4489, augment:0.2384
read:0.3974, augment:0.2277
read:0.4082, augment:0.2189
read:0.3979, augment:0.2155
read:0.3986, augment:0.2105
read:0.3722, augment:0.2153
read:0.3901, augment:0.2446
read:0.4406, augment:0.2427
read:0.3667, augment:0.2174
read:0.3562, augment:0.2151
read:0.3383, augment:0.2110
read:0.3619, augment:0.2151
read:0.3555, augment:0.2425
read:0.4416, augment:0.2398
read:0.4618, augment:0.2501
read:0.3805, augment:0.2174
read:0.3498, augment:0.2186
read:0.3982, augment:0.2117
read:0.3192, augment:0.2162
read:0.4184, augment:0.2389
read:0.4454, augment:0.2375
read:0.4392, augment:0.2329
read:0.4122, augment:0.2208
read:0.4392, augment:0.2241
read:0.3371, augment:0.2220
read:0.4275, augment:0.2317
read:0.3889, augment:0.2322
read:0.4101, augment:0.1953
read:0.4115, augment:0.2151
read:0.2835, augment:0.2186
read:0.3917, augment:0.2425
read:0.3850, augment:0.2358
read:0.4537, augment:0.2441
read:0.4025, augment:0.2587
read:0.4013, augment:0.2329
read:0.3862, augment:0.2263
read:0.4177, augment:0.2348
read:0.4098, augment:0.1895
read:0.4275, augment:0.2396
read:0.4427, augment:0.1941
read:0.3469, augment:0.2303
read:0.3352, augment:0.2329
read:0.4129, augment:0.2148
read:0.3619, augment:0.2201
read:0.3514, augment:0.2592
read:0.3846, augment:0.2379
read:0.4690, augment:0.2286
read:0.4265, augment:0.2182
read:0.3834, augment:0.2303
read:0.4375, augment:0.2329
read:0.4020, augment:0.2611
read:0.3803, augment:0.2387
read:0.4690, augment:0.2337
read:0.3712, augment:0.2337
read:0.4537, augment:0.2177
read:0.3932, augment:0.2167
read:0.3326, augment:0.2413
read:0.3996, augment:0.2403
read:0.3698, augment:0.2365
read:0.3493, augment:0.2320
read:0.4761, augment:0.2322
read:0.3674, augment:0.2267
read:0.4399, augment:0.2244
read:0.4339, augment:0.2384
read:0.3674, augment:0.2339
read:0.4261, augment:0.2134
read:0.3953, augment:0.2201
read:0.3328, augment:0.2193
read:0.4094, augment:0.2203
read:0.4272, augment:0.2470
read:0.3815, augment:0.2408
read:0.4497, augment:0.2167
read:0.3371, augment:0.2177
read:0.4189, augment:0.1800
read:0.3688, augment:0.2127
read:0.3920, augment:0.2201
read:0.4387, augment:0.2346
read:0.4318, augment:0.2415
read:0.3815, augment:0.2115
read:0.3853, augment:0.2205
read:0.3784, augment:0.2117
read:0.3805, augment:0.2124
read:0.4041, augment:0.2706
read:0.4301, augment:0.2420
read:0.4282, augment:0.1831
read:0.3722, augment:0.2162
read:0.4044, augment:0.2146
read:0.3884, augment:0.2201
read:0.4003, augment:0.2100
read:0.4318, augment:0.2460
read:0.3769, augment:0.2015
read:0.3386, augment:0.2153
read:0.3779, augment:0.2143
read:0.3946, augment:0.2162
read:0.4084, augment:0.2155
read:0.3231, augment:0.2577
read:0.4129, augment:0.2418
read:0.3874, augment:0.2162
read:0.3331, augment:0.2134
read:0.3777, augment:0.2201
read:0.4039, augment:0.2201
read:0.3872, augment:0.2193
read:0.4125, augment:0.2396
read:0.4468, augment:0.2513
read:0.3796, augment:0.2151
read:0.3471, augment:0.2115
read:0.4165, augment:0.2122
read:0.3273, augment:0.2189
read:0.4203, augment:0.2615
read:0.3936, augment:0.2353
read:0.4096, augment:0.2213
read:0.3774, augment:0.2131
read:0.3791, augment:0.2127
read:0.3829, augment:0.2186
read:0.4060, augment:0.2139
read:0.4065, augment:0.2429
read:0.4435, augment:0.2489
read:0.3769, augment:0.2127
read:0.3529, augment:0.2179
read:0.3800, augment:0.2182
read:0.3777, augment:0.2198
read:0.4113, augment:0.2322
read:0.4199, augment:0.2275
read:0.3526, augment:0.2117
read:0.4072, augment:0.2120
read:0.3829, augment:0.2153
read:0.3538, augment:0.2203
read:0.3436, augment:0.2108
read:0.4654, augment:0.2351
read:0.4029, augment:0.2553
read:0.3827, augment:0.2136
read:0.3500, augment:0.2165
read:0.4251, augment:0.2117
read:0.4034, augment:0.2193
read:0.3529, augment:0.2351
read:0.3812, augment:0.2255
read:0.4103, augment:0.2148
read:0.3424, augment:0.2205
read:0.3603, augment:0.2139
read:0.3252, augment:0.2136
read:0.3469, augment:0.2103
read:0.3920, augment:0.2301
read:0.3939, augment:0.2327
read:0.4418, augment:0.2153
read:0.3519, augment:0.2208
read:0.3603, augment:0.2160
read:0.4034, augment:0.2103
read:0.3266, augment:0.2344
read:0.4561, augment:0.2275
read:0.3495, augment:0.2294
read:0.3533, augment:0.2098
read:0.3464, augment:0.2143
read:0.4075, augment:0.2201
read:0.3867, augment:0.2205
read:0.4478, augment:0.2365
read:0.3467, augment:0.2446
read:0.4294, augment:0.2179
read:0.3760, augment:0.2277
read:0.3796, augment:0.2205
read:0.3591, augment:0.2160
read:0.3581, augment:0.2477
read:0.3676, augment:0.2284
read:0.3643, augment:0.2389
read:0.3791, augment:0.2193
read:0.3695, augment:0.2196
read:0.4189, augment:0.2162
read:0.3579, augment:0.2165
read:0.4494, augment:0.2534
read:0.3831, augment:0.2432
read:0.4492, augment:0.2151
read:0.3738, augment:0.2182
read:0.3867, augment:0.2174
read:0.3738, augment:0.2196
read:0.4067, augment:0.2565
read:0.3996, augment:0.2341
read:0.4451, augment:0.2201
read:0.4075, augment:0.2127
read:0.4272, augment:0.2217
read:0.3088, augment:0.2143
read:0.3715, augment:0.2170
read:0.4208, augment:0.2339
read:0.3912, augment:0.2363
read:0.4008, augment:0.2179
read:0.3872, augment:0.2141
read:0.3448, augment:0.2184
read:0.2751, augment:0.2205
read:0.3834, augment:0.2546
read:0.3548, augment:0.2258
read:0.4315, augment:0.2315
read:0.4151, augment:0.2127
read:0.3369, augment:0.2208
read:0.3617, augment:0.2122
read:0.3872, augment:0.2158
read:0.3722, augment:0.2303
read:0.4613, augment:0.2341
read:0.4041, augment:0.2162
read:0.3316, augment:0.2205
read:0.3994, augment:0.2198
read:0.3674, augment:0.2162
read:0.3729, augment:0.2215
read:0.3445, augment:0.2134
read:0.3536, augment:0.2191
read:0.4008, augment:0.2203
read:0.3505, augment:0.2165
read:0.3259, augment:0.2146
read:0.3586, augment:0.2196
read:0.3393, augment:0.2377
read:0.3998, augment:0.2360
read:0.4349, augment:0.2351
read:0.4046, augment:0.2153
read:0.3369, augment:0.2186
read:0.4263, augment:0.2146
read:0.3388, augment:0.2110
read:0.4065, augment:0.2191
read:0.4089, augment:0.2091
read:0.4013, augment:0.2189
read:0.3746, augment:0.2139
read:0.3641, augment:0.2131
read:0.3974, augment:0.2203
read:0.3753, augment:0.2258
read:0.3622, augment:0.2201
read:0.3467, augment:0.2165
read:0.3815, augment:0.2143
read:0.3736, augment:0.2143
read:0.3841, augment:0.2129
read:0.4208, augment:0.2151
read:0.3247, augment:0.2346
read:0.3755, augment:0.2158
read:0.4053, augment:0.2117
read:0.2792, augment:0.2205
read:0.3436, augment:0.2136
read:0.3672, augment:0.2170
read:0.4256, augment:0.2093
read:0.3886, augment:0.2151
read:0.4101, augment:0.2208
read:0.3648, augment:0.2198
read:0.4270, augment:0.2146
read:0.3719, augment:0.2201
read:0.3557, augment:0.2189
read:0.3750, augment:0.2143
read:0.4051, augment:0.2460
read:0.4556, augment:0.2339
read:0.3724, augment:0.2265
read:0.3583, augment:0.1888
read:0.3819, augment:0.1843
read:0.3922, augment:0.2317
read:0.3598, augment:0.2294
read:0.3927, augment:0.2143
read:0.3829, augment:0.2172
read:0.3958, augment:0.2153
read:0.4084, augment:0.2134
read:0.3862, augment:0.2189
read:0.3843, augment:0.2148
read:0.3877, augment:0.2174
read:0.4313, augment:0.2208
read:0.3316, augment:0.2129
read:0.3705, augment:0.2143
read:0.3934, augment:0.2182
read:0.3316, augment:0.2208
read:0.3657, augment:0.2520
read:0.3836, augment:0.2346
read:0.4215, augment:0.2363
read:0.3707, augment:0.2182
read:0.3865, augment:0.2067
read:0.2990, augment:0.2427
read:0.4079, augment:0.2363
read:0.4315, augment:0.2203
read:0.3638, augment:0.2186
read:0.3712, augment:0.1760
read:0.3908, augment:0.2179
read:0.3774, augment:0.2155
read:0.4170, augment:0.2134
read:0.3977, augment:0.2248
read:0.4225, augment:0.2167
read:0.3808, augment:0.2186
read:0.3612, augment:0.2131
read:0.4351, augment:0.2148
read:0.3700, augment:0.2151
read:0.3972, augment:0.2108
read:0.4039, augment:0.2151
read:0.3593, augment:0.2122
read:0.3638, augment:0.2208
read:0.3908, augment:0.2115
read:0.3889, augment:0.2146
read:0.3264, augment:0.2189
read:0.4148, augment:0.2155
read:0.4020, augment:0.2203
read:0.4148, augment:0.2143
read:0.4117, augment:0.2222
read:0.3695, augment:0.2146
read:0.4232, augment:0.1836
read:0.3388, augment:0.2146
read:0.4079, augment:0.2284
read:0.3920, augment:0.2213
read:0.4046, augment:0.2165
read:0.4148, augment:0.2148
read:0.4063, augment:0.2201
read:0.4203, augment:0.2196
read:0.3829, augment:0.2112
read:0.3612, augment:0.2170
read:0.3319, augment:0.2120
read:0.3927, augment:0.2136
read:0.3867, augment:0.2079
read:0.3679, augment:0.2160
read:0.3164, augment:0.2131
read:0.3846, augment:0.2146
read:0.3703, augment:0.2220
read:0.4122, augment:0.2179
read:0.4051, augment:0.2153
read:0.3946, augment:0.2148
read:0.3815, augment:0.2189
read:0.3765, augment:0.2182
read:0.3698, augment:0.2453
read:0.3860, augment:0.2291
read:0.4184, augment:0.2136
read:0.3810, augment:0.2172
read:0.3932, augment:0.1779
read:0.4036, augment:0.2172
read:0.3846, augment:0.2122
read:0.3788, augment:0.2167
read:0.3870, augment:0.2146
read:0.3908, augment:0.2213
read:0.4001, augment:0.2191
read:0.3583, augment:0.2174
read:0.4246, augment:0.2143
read:0.3934, augment:0.2210
read:0.3312, augment:0.2217
read:0.4075, augment:0.2193
read:0.3557, augment:0.2153
read:0.3312, augment:0.2124
read:0.3848, augment:0.2184
read:0.3192, augment:0.2112
read:0.4082, augment:0.2105
read:0.3464, augment:0.2131
read:0.3803, augment:0.2213
read:0.3331, augment:0.2134
read:0.3679, augment:0.2108
read:0.3479, augment:0.2162
read:0.3624, augment:0.2110
read:0.3850, augment:0.2153
read:0.3738, augment:0.1838
read:0.3939, augment:0.2148
read:0.3297, augment:0.2098
read:0.3266, augment:0.2143
read:0.3576, augment:0.2191
read:0.3250, augment:0.2146
read:0.3362, augment:0.2174
read:0.3924, augment:0.2213
read:0.3898, augment:0.2136
read:0.3836, augment:0.2201
read:0.3617, augment:0.2189
read:0.2844, augment:0.2184
read:0.3672, augment:0.2153
read:0.4139, augment:0.2165
read:0.2701, augment:0.2203
read:0.3998, augment:0.2136
read:0.4086, augment:0.2136
read:0.4151, augment:0.2139
read:0.3850, augment:0.2203
read:0.3660, augment:0.2143
read:0.3998, augment:0.2222
read:0.3698, augment:0.2148
read:0.3531, augment:0.2203
read:0.3674, augment:0.2165
read:0.3910, augment:0.2184
read:0.4237, augment:0.1736
read:0.4091, augment:0.2244
read:0.4168, augment:0.2141
read:0.3793, augment:0.2120
read:0.3614, augment:0.2081
read:0.4249, augment:0.2108
read:0.3626, augment:0.2267
read:0.4284, augment:0.2410
read:0.4075, augment:0.2379
read:0.3843, augment:0.2339
read:0.4027, augment:0.2077
read:0.4091, augment:0.2093
read:0.3827, augment:0.2213
read:0.3879, augment:0.2100
read:0.2890, augment:0.2518
read:0.4179, augment:0.2270
read:0.4196, augment:0.2205
read:0.3881, augment:0.2151
read:0.3417, augment:0.2136
read:0.2851, augment:0.2174
read:0.4017, augment:0.2129
read:0.4344, augment:0.2348
read:0.4323, augment:0.2320
read:0.4480, augment:0.2146
read:0.3376, augment:0.2165
read:0.3850, augment:0.2193
read:0.4110, augment:0.2151
read:0.4101, augment:0.2575
read:0.3476, augment:0.2329
read:0.4203, augment:0.2182
read:0.3653, augment:0.2129
read:0.3514, augment:0.2120
read:0.3457, augment:0.2153
read:0.4110, augment:0.2198
read:0.4561, augment:0.2356
read:0.3796, augment:0.2263
read:0.3695, augment:0.2139
read:0.3629, augment:0.2134
read:0.3583, augment:0.1776
read:0.3388, augment:0.2170
read:0.3905, augment:0.2186
read:0.4702, augment:0.2341
read:0.3495, augment:0.2487
read:0.3662, augment:0.2141
read:0.3138, augment:0.2148
read:0.3815, augment:0.2153
read:0.3426, augment:0.2174
read:0.4017, augment:0.2496
read:0.3984, augment:0.2284
read:0.3533, augment:0.2143
read:0.3734, augment:0.2141
read:0.3445, augment:0.2203
read:0.3231, augment:0.2172
read:0.3388, augment:0.2191
read:0.4096, augment:0.2346
read:0.3743, augment:0.2275
read:0.4334, augment:0.2108
read:0.4079, augment:0.2146
read:0.3879, augment:0.2182
read:0.3409, augment:0.2177
read:0.3731, augment:0.2127
read:0.4299, augment:0.1893
read:0.3884, augment:0.2375
read:0.4122, augment:0.2143
read:0.3388, augment:0.2172
read:0.3655, augment:0.2158
read:0.4268, augment:0.2155
read:0.2975, augment:0.2789
read:0.3748, augment:0.2401
read:0.4432, augment:0.2136
read:0.3946, augment:0.2179
read:0.3355, augment:0.2120
read:0.4187, augment:0.2184
read:0.2258, augment:0.2117
read:0.4201, augment:0.2301
read:0.3862, augment:0.2317
read:0.3819, augment:0.2112
read:0.3953, augment:0.2191
read:0.3920, augment:0.2158
read:0.3803, augment:0.2100
read:0.3581, augment:0.2542
read:0.3781, augment:0.2322
read:0.3910, augment:0.2360
read:0.3510, augment:0.2184
read:0.3939, augment:0.2165
read:0.3974, augment:0.2232
read:0.3510, augment:0.2151
read:0.4580, augment:0.2365
read:0.3664, augment:0.2282
read:0.4137, augment:0.2186
read:0.3893, augment:0.2122
read:0.3977, augment:0.2170
read:0.3712, augment:0.2127
read:0.3808, augment:0.2456
read:0.3853, augment:0.2298
read:0.3340, augment:0.2325
read:0.3886, augment:0.2215
read:0.3984, augment:0.2124
read:0.3669, augment:0.1752
read:0.3078, augment:0.2103
read:0.3471, augment:0.2284
read:0.3967, augment:0.2124
read:0.3688, augment:0.2174
read:0.4084, augment:0.2105
read:0.3762, augment:0.2117
read:0.3722, augment:0.2120
read:0.3502, augment:0.2205
read:0.4168, augment:0.2289
read:0.3774, augment:0.2310
read:0.4020, augment:0.2205
read:0.3979, augment:0.2179
read:0.3583, augment:0.2182
read:0.4332, augment:0.2174
read:0.3729, augment:0.2263
read:0.4120, augment:0.2170
read:0.3901, augment:0.2201
read:0.3591, augment:0.2143
read:0.3936, augment:0.2162
read:0.3791, augment:0.2189
read:0.3691, augment:0.2189
read:0.4201, augment:0.2303
read:0.4320, augment:0.2339
read:0.4041, augment:0.2103
read:0.3676, augment:0.2124
read:0.3726, augment:0.2184
read:0.3717, augment:0.2117
read:0.4096, augment:0.2477
read:0.3741, augment:0.2251
read:0.4389, augment:0.2284
read:0.3896, augment:0.2134
read:0.3164, augment:0.2081
read:0.3822, augment:0.2160
read:0.3865, augment:0.2167
read:0.3994, augment:0.2413
read:0.4301, augment:0.2391
read:0.4315, augment:0.2174
read:0.3414, augment:0.2100
read:0.3815, augment:0.2158
read:0.3474, augment:0.2143
read:0.3965, augment:0.2534
read:0.4473, augment:0.2384
read:0.4563, augment:0.2341
read:0.4065, augment:0.2179
read:0.3328, augment:0.2184
read:0.3798, augment:0.1802
read:0.3324, augment:0.2124
read:0.4282, augment:0.2279
read:0.3834, augment:0.2270
read:0.3614, augment:0.2153
read:0.3834, augment:0.2146
read:0.3681, augment:0.2172
read:0.4001, augment:0.2186
read:0.3521, augment:0.2213
read:0.4096, augment:0.2334
read:0.4106, augment:0.2387
read:0.3712, augment:0.2120
read:0.4184, augment:0.2131
read:0.3881, augment:0.2205
read:0.3943, augment:0.2184
read:0.4234, augment:0.2398
read:0.3905, augment:0.1915
read:0.3853, augment:0.2146
read:0.3994, augment:0.2174
read:0.3252, augment:0.2091
read:0.4165, augment:0.2201
read:0.3982, augment:0.2224
read:0.3455, augment:0.2224
read:0.4311, augment:0.2375
read:0.4127, augment:0.2272
read:0.3788, augment:0.2348
read:0.3605, augment:0.2358
read:0.3603, augment:0.2317
read:0.4647, augment:0.2449
read:0.3796, augment:0.2136
read:0.4385, augment:0.2136
read:0.3862, augment:0.2177
read:0.3853, augment:0.2136
read:0.3395, augment:0.2172
read:0.3963, augment:0.2258
read:0.4165, augment:0.2198
read:0.3941, augment:0.2146
read:0.4020, augment:0.2110
read:0.4029, augment:0.2456
read:0.3979, augment:0.2389
read:0.3927, augment:0.2375
read:0.4563, augment:0.2310
read:0.3741, augment:0.2527
read:0.4125, augment:0.2296
read:0.4439, augment:0.2201
read:0.3862, augment:0.2205
read:0.3693, augment:0.2189
read:0.4015, augment:0.2179
read:0.3424, augment:0.2220
read:0.3939, augment:0.2112
read:0.3769, augment:0.2127
read:0.3672, augment:0.2177
read:0.3862, augment:0.2189
read:0.3860, augment:0.2160
read:0.3858, augment:0.2186
read:0.4005, augment:0.2129
read:0.3722, augment:0.2153
read:0.4215, augment:0.2198
read:0.3843, augment:0.2115
read:0.3195, augment:0.2165
read:0.3657, augment:0.2227
read:0.3371, augment:0.2160
read:0.3245, augment:0.2151
read:0.3598, augment:0.2165
read:0.3850, augment:0.2170
read:0.3631, augment:0.2186
read:0.3641, augment:0.2172
read:0.4125, augment:0.2189
read:0.3817, augment:0.2139
read:0.3736, augment:0.2134
read:0.3777, augment:0.2141
read:0.3352, augment:0.2203
read:0.4165, augment:0.2151
read:0.4075, augment:0.2115
read:0.3953, augment:0.2170
read:0.3839, augment:0.2141
read:0.3862, augment:0.2158
read:0.3910, augment:0.2201
read:0.4017, augment:0.2193
read:0.3521, augment:0.2127
read:0.3989, augment:0.2294
read:0.3397, augment:0.2165
read:0.3686, augment:0.2203
read:0.4022, augment:0.1752
read:0.3612, augment:0.2148
read:0.3843, augment:0.2143
read:0.3781, augment:0.2191
read:0.4098, augment:0.2167
read:0.3459, augment:0.2139
read:0.3834, augment:0.2158
read:0.3495, augment:0.2182
read:0.3977, augment:0.2115
read:0.4108, augment:0.2151
read:0.3870, augment:0.2112
read:0.4313, augment:0.2241
read:0.3994, augment:0.2286
read:0.3560, augment:0.2151
read:0.3817, augment:0.2151
read:0.3908, augment:0.2139
read:0.3455, augment:0.2184
read:0.2997, augment:0.2139
read:0.4287, augment:0.2229
read:0.4082, augment:0.2179
read:0.3040, augment:0.2189
read:0.3328, augment:0.2203
read:0.3633, augment:0.2184
read:0.3586, augment:0.2155
read:0.3638, augment:0.2284
read:0.3364, augment:0.2191
read:0.3147, augment:0.2191
read:0.4106, augment:0.2170
read:0.3984, augment:0.2131
read:0.3507, augment:0.2189
read:0.3591, augment:0.2143
read:0.3560, augment:0.2258
read:0.3304, augment:0.2158
read:0.4261, augment:0.2158
read:0.3066, augment:0.2098
read:0.3147, augment:0.2203
read:0.3531, augment:0.2146
read:0.3884, augment:0.1845
read:0.4358, augment:0.1924
read:0.3850, augment:0.2286
read:0.4148, augment:0.2172
read:0.3719, augment:0.2151
read:0.3865, augment:0.2165
read:0.3636, augment:0.2129
read:0.4025, augment:0.2151
read:0.3772, augment:0.2205
read:0.4132, augment:0.2162
read:0.4056, augment:0.2177
read:0.3922, augment:0.2141
read:0.3645, augment:0.2112
read:0.3943, augment:0.2151
read:0.3808, augment:0.2246
read:0.4056, augment:0.2205
read:0.3557, augment:0.2186
read:0.3567, augment:0.2153
read:0.3903, augment:0.2162
read:0.3612, augment:0.2189
read:0.3619, augment:0.2170
read:0.4220, augment:0.2232
read:0.3884, augment:0.2108
read:0.3843, augment:0.2210
read:0.3910, augment:0.2134
read:0.3917, augment:0.2151
read:0.3667, augment:0.2215
read:0.3469, augment:0.2148
read:0.4447, augment:0.2224
read:0.4096, augment:0.2136
read:0.3736, augment:0.2115
read:0.3762, augment:0.2213
read:0.3798, augment:0.2155
read:0.3052, augment:0.1824
read:0.3853, augment:0.2315
read:0.4067, augment:0.2210
read:0.3581, augment:0.2165
read:0.3736, augment:0.2201
read:0.3395, augment:0.2155
read:0.3588, augment:0.2136
read:0.4244, augment:0.2146
read:0.3955, augment:0.2155
read:0.3395, augment:0.2153
read:0.3324, augment:0.2151
read:0.4148, augment:0.2203
read:0.3836, augment:0.2151
read:0.4029, augment:0.2134
read:0.4017, augment:0.2167
read:0.3772, augment:0.2153
read:0.3870, augment:0.2127
read:0.4115, augment:0.2182
read:0.4039, augment:0.2117
read:0.3700, augment:0.2186
read:0.3994, augment:0.2131
read:0.3633, augment:0.2217
read:0.3812, augment:0.2186
read:0.4008, augment:0.2117
read:0.4060, augment:0.2174
read:0.3884, augment:0.2193
read:0.4010, augment:0.2129
read:0.3281, augment:0.2155
read:0.3951, augment:0.2236
read:0.3970, augment:0.2203
read:0.3347, augment:0.2193
read:0.3905, augment:0.2131
read:0.3614, augment:0.2198
read:0.3960, augment:0.2153
read:0.3333, augment:0.2155
read:0.3831, augment:0.2165
read:0.3791, augment:0.2210
read:0.3331, augment:0.2201
read:0.4110, augment:0.2291
read:0.4210, augment:0.2265
read:0.3595, augment:0.2232
read:0.4380, augment:0.2236
read:0.3471, augment:0.2143
read:0.3817, augment:0.2146
read:0.3395, augment:0.2143
read:0.4020, augment:0.2091
read:0.3481, augment:0.2205
read:0.3872, augment:0.2162
read:0.3924, augment:0.2325
read:0.3498, augment:0.2296
read:0.4539, augment:0.2153
read:0.3285, augment:0.2172
read:0.3638, augment:0.2141
read:0.3610, augment:0.2158
read:0.3822, augment:0.2289
